n,s,trial,n_compares,time_taken_ms
1000000,17,10,20222474,937347
1000000,17,11,20223730,937096
1000000,17,12,20222260,938365
1000000,17,13,20226363,935851
1000000,17,14,20221265,936217
1000000,18,0,20221581,933966
1000000,18,1,20223647,934321
1000000,18,2,20222523,934091
1000000,18,3,20227597,936767
1000000,18,4,20221328,933979
1000000,18,5,20225734,933442
1000000,18,6,20223308,936578
1000000,18,7,20221871,932787
1000000,18,8,20226457,931125
1000000,18,9,20226069,940227
1000000,18,10,20222474,930980
1000000,18,11,20223730,931914
1000000,18,12,20222260,933288
1000000,18,13,20226363,934532
1000000,18,14,20221265,929170
1000000,19,0,20221581,927772
1000000,19,1,20223647,933573
1000000,19,2,20222523,932307
1000000,19,3,20227597,930644
1000000,19,4,20221328,929674
1000000,19,5,20225734,931713
1000000,19,6,20223308,933884
1000000,19,7,20221871,929930
1000000,19,8,20226457,939836
1000000,19,9,20226069,932313
1000000,19,10,20222474,929671
1000000,19,11,20223730,932408
1000000,19,12,20222260,929698
1000000,19,13,20226363,931413
1000000,19,14,20221265,930393
1000000,20,0,20221581,930351
1000000,20,1,20223647,938486
1000000,20,2,20222523,933231
1000000,20,3,20227597,929154
1000000,20,4,20221328,933452
1000000,20,5,20225734,931360
1000000,20,6,20223308,933644
1000000,20,7,20221871,930918
1000000,20,8,20226457,932590
1000000,20,9,20226069,930135
1000000,20,10,20222474,931854
1000000,20,11,20223730,950485
1000000,20,12,20222260,932503
1000000,20,13,20226363,937488
1000000,20,14,20221265,934817
1000000,21,0,20221581,930403
1000000,21,1,20223647,932668
1000000,21,2,20222523,931286
1000000,21,3,20227597,930664
1000000,21,4,20221328,931616
1000000,21,5,20225734,933492
1000000,21,6,20223308,934412
1000000,21,7,20221871,933762
1000000,21,8,20226457,933736
1000000,21,9,20226069,933797
1000000,21,10,20222474,936213
1000000,21,11,20223730,935010
1000000,21,12,20222260,930963
1000000,21,13,20226363,929277
1000000,21,14,20221265,929840
1000000,22,0,20221581,928660
1000000,22,1,20223647,932956
1000000,22,2,20222523,929394
1000000,22,3,20227597,935086
1000000,22,4,20221328,931701
1000000,22,5,20225734,930977
1000000,22,6,20223308,934176
1000000,22,7,20221871,930426
1000000,22,8,20226457,937289
1000000,22,9,20226069,932629
1000000,22,10,20222474,933104
1000000,22,11,20223730,938367
1000000,22,12,20222260,932658
1000000,22,13,20226363,931648
1000000,22,14,20221265,936116
1000000,23,0,20221581,933906
1000000,23,1,20223647,934228
1000000,23,2,20222523,928587
1000000,23,3,20227597,936270
1000000,23,4,20221328,931006
1000000,23,5,20225734,932641
1000000,23,6,20223308,931885
1000000,23,7,20221871,938658
1000000,23,8,20226457,930411
1000000,23,9,20226069,929295
1000000,23,10,20222474,928258
1000000,23,11,20223730,928442
1000000,23,12,20222260,939756
1000000,23,13,20226363,949353
1000000,23,14,20221265,938276
1000000,24,0,20221581,954358
1000000,24,1,20223647,962600
1000000,24,2,20222523,942082
1000000,24,3,20227597,950303
1000000,24,4,20221328,948603
1000000,24,5,20225734,959777
1000000,24,6,20223308,960472
1000000,24,7,20221871,959538
1000000,24,8,20226457,953463
1000000,24,9,20226069,950947
1000000,24,10,20222474,947220
1000000,24,11,20223730,944311
1000000,24,12,20222260,945244
1000000,24,13,20226363,942675
1000000,24,14,20221265,951306
1000000,25,0,20221581,937986
1000000,25,1,20223647,938585
1000000,25,2,20222523,935745
1000000,25,3,20227597,963150
1000000,25,4,20221328,958563
1000000,25,5,20225734,951495
1000000,25,6,20223308,953080
1000000,25,7,20221871,956317
1000000,25,8,20226457,954605
1000000,25,9,20226069,953086
1000000,25,10,20222474,954251
1000000,25,11,20223730,953858
1000000,25,12,20222260,955555
1000000,25,13,20226363,954418
1000000,25,14,20221265,949475
1000000,26,0,20221581,955817
1000000,26,1,20223647,960896
1000000,26,2,20222523,955957
1000000,26,3,20227597,962790
1000000,26,4,20221328,949812
1000000,26,5,20225734,946076
1000000,26,6,20223308,943746
1000000,26,7,20221871,937584
1000000,26,8,20226457,956399
1000000,26,9,20226069,950372
1000000,26,10,20222474,954509
1000000,26,11,20223730,954983
1000000,26,12,20222260,952545
1000000,26,13,20226363,954350
1000000,26,14,20221265,957364
1000000,27,0,20221581,955758
1000000,27,1,20223647,954633
1000000,27,2,20222523,958655
1000000,27,3,20227597,953970
1000000,27,4,20221328,980956
1000000,27,5,20225734,965585
1000000,27,6,20223308,929310
1000000,27,7,20221871,924505
1000000,27,8,20226457,927376
1000000,27,9,20226069,934311
1000000,27,10,20222474,931552
1000000,27,11,20223730,934558
1000000,27,12,20222260,939250
1000000,27,13,20226363,935010
1000000,27,14,20221265,934699
1000000,28,0,20221581,932718
1000000,28,1,20223647,931507
1000000,28,2,20222523,931481
1000000,28,3,20227597,929844
1000000,28,4,20221328,932349
1000000,28,5,20225734,931970
1000000,28,6,20223308,929273
1000000,28,7,20221871,930122
1000000,28,8,20226457,935406
1000000,28,9,20226069,934896
1000000,28,10,20222474,931044
1000000,28,11,20223730,931848
1000000,28,12,20222260,933221
1000000,28,13,20226363,930810
1000000,28,14,20221265,934378
1000000,29,0,20221581,929771
1000000,29,1,20223647,929966
1000000,29,2,20222523,934991
1000000,29,3,20227597,932884
1000000,29,4,20221328,933555
1000000,29,5,20225734,939633
1000000,29,6,20223308,931917
1000000,29,7,20221871,931434
1000000,29,8,20226457,931639
1000000,29,9,20226069,931403
1000000,29,10,20222474,928546
1000000,29,11,20223730,935923
1000000,29,12,20222260,935574
1000000,29,13,20226363,935647
1000000,29,14,20221265,933301
1000000,30,0,21595226,887164
1000000,30,1,21594960,887722
1000000,30,2,21596695,889499
1000000,30,3,21598821,886172
1000000,30,4,21596465,890347
1000000,30,5,21597762,887752
1000000,30,6,21602332,894522
1000000,30,7,21600189,886675
1000000,30,8,21599248,887913
1000000,30,9,21603159,909069
1000000,30,10,21597419,887479
1000000,30,11,21608027,885941
1000000,30,12,21598556,887820
1000000,30,13,21604561,886800
1000000,30,14,21597037,890001
1000000,31,0,23183377,835316
1000000,31,1,23170970,835530
1000000,31,2,23182206,836365
1000000,31,3,23187227,836803
1000000,31,4,23184035,840467
1000000,31,5,23186234,839120
1000000,31,6,23186598,839362
1000000,31,7,23186706,839141
1000000,31,8,23183123,837772
1000000,31,9,23185599,836518
1000000,31,10,23189196,839971
1000000,31,11,23188488,837477
1000000,31,12,23187139,836600
1000000,31,13,23192609,835870
1000000,31,14,23182284,837861
1000000,32,0,23183377,838806
1000000,32,1,23170970,839375
1000000,32,2,23182206,836858
1000000,32,3,23187227,836062
1000000,32,4,23184035,836421
1000000,32,5,23186234,835070
1000000,32,6,23186598,840268
1000000,32,7,23186706,841221
1000000,32,8,23183123,837543
1000000,32,9,23185599,836225
1000000,32,10,23189196,842126
1000000,32,11,23188488,836689
1000000,32,12,23187139,838546
1000000,32,13,23192609,840172
1000000,32,14,23182284,838772
1000000,33,0,23183377,838418
1000000,33,1,23170970,841016
1000000,33,2,23182206,840407
1000000,33,3,23187227,837749
1000000,33,4,23184035,837649
1000000,33,5,23186234,837909
1000000,33,6,23186598,840280
1000000,33,7,23186706,842023
1000000,33,8,23183123,845224
1000000,33,9,23185599,840694
1000000,33,10,23189196,837691
1000000,33,11,23188488,838574
1000000,33,12,23187139,836818
1000000,33,13,23192609,837805
1000000,33,14,23182284,835127
1000000,34,0,23183377,871076
1000000,34,1,23170970,848341
1000000,34,2,23182206,845158
1000000,34,3,23187227,861444
1000000,34,4,23184035,849584
1000000,34,5,23186234,834150
1000000,34,6,23186598,834882
1000000,34,7,23186706,834489
1000000,34,8,23183123,841027
1000000,34,9,23185599,841701
1000000,34,10,23189196,846083
1000000,34,11,23188488,841339
1000000,34,12,23187139,846294
1000000,34,13,23192609,871584
1000000,34,14,23182284,881816
1000000,35,0,23183377,846703
1000000,35,1,23170970,859909
1000000,35,2,23182206,842317
1000000,35,3,23187227,837913
1000000,35,4,23184035,840762
1000000,35,5,23186234,847055
1000000,35,6,23186598,852480
1000000,35,7,23186706,839890
1000000,35,8,23183123,861705
1000000,35,9,23185599,844272
1000000,35,10,23189196,846771
1000000,35,11,23188488,839188
1000000,35,12,23187139,832887
1000000,35,13,23192609,835225
1000000,35,14,23182284,840208
1000000,36,0,23183377,841616
1000000,36,1,23170970,838217
1000000,36,2,23182206,839708
1000000,36,3,23187227,838396
1000000,36,4,23184035,839095
1000000,36,5,23186234,841607
1000000,36,6,23186598,841906
1000000,36,7,23186706,853339
1000000,36,8,23183123,856368
1000000,36,9,23185599,851882
1000000,36,10,23189196,854258
1000000,36,11,23188488,852093
1000000,36,12,23187139,878407
1000000,36,13,23192609,837866
1000000,36,14,23182284,841979
1000000,37,0,23183377,848954
1000000,37,1,23170970,838877
1000000,37,2,23182206,834465
1000000,37,3,23187227,833904
1000000,37,4,23184035,850990
1000000,37,5,23186234,841453
1000000,37,6,23186598,833887
1000000,37,7,23186706,833591
1000000,37,8,23183123,832050
1000000,37,9,23185599,846731
1000000,37,10,23189196,839442
1000000,37,11,23188488,837518
1000000,37,12,23187139,856184
1000000,37,13,23192609,853917
1000000,37,14,23182284,883890
1000000,38,0,23183377,842948
1000000,38,1,23170970,832251
1000000,38,2,23182206,844142
1000000,38,3,23187227,833365
1000000,38,4,23184035,833740
1000000,38,5,23186234,831623
1000000,38,6,23186598,837257
1000000,38,7,23186706,835484
1000000,38,8,23183123,840440
1000000,38,9,23185599,841878
1000000,38,10,23189196,833208
1000000,38,11,23188488,835669
1000000,38,12,23187139,831869
1000000,38,13,23192609,833156
1000000,38,14,23182284,831785
1000000,39,0,23183377,838996
1000000,39,1,23170970,831446
1000000,39,2,23182206,831651
1000000,39,3,23187227,839490
1000000,39,4,23184035,839145
1000000,39,5,23186234,831934
1000000,39,6,23186598,832146
1000000,39,7,23186706,834319
1000000,39,8,23183123,843056
1000000,39,9,23185599,843764
1000000,39,10,23189196,843344
1000000,39,11,23188488,833144
1000000,39,12,23187139,835598
1000000,39,13,23192609,832754
1000000,39,14,23182284,832145
1000000,40,0,23183377,836992
1000000,40,1,23170970,833461
1000000,40,2,23182206,831558
1000000,40,3,23187227,831724
1000000,40,4,23184035,831860
1000000,40,5,23186234,833575
1000000,40,6,23186598,838943
1000000,40,7,23186706,836343
1000000,40,8,23183123,833055
1000000,40,9,23185599,834594
1000000,40,10,23189196,831690
1000000,40,11,23188488,834078
1000000,40,12,23187139,832727
1000000,40,13,23192609,833204
1000000,40,14,23182284,831499
1000000,41,0,23183377,831527
1000000,41,1,23170970,833237
1000000,41,2,23182206,834532
1000000,41,3,23187227,831746
1000000,41,4,23184035,831309
1000000,41,5,23186234,831722
1000000,41,6,23186598,831584
1000000,41,7,23186706,853586
1000000,41,8,23183123,833753
1000000,41,9,23185599,831730
1000000,41,10,23189196,858481
1000000,41,11,23188488,834035
1000000,41,12,23187139,834532
1000000,41,13,23192609,837469
1000000,41,14,23182284,832075
1000000,42,0,23183377,835866
1000000,42,1,23170970,848243
1000000,42,2,23182206,832466
1000000,42,3,23187227,888295
1000000,42,4,23184035,835022
1000000,42,5,23186234,832315
1000000,42,6,23186598,850990
1000000,42,7,23186706,832967
1000000,42,8,23183123,835171
1000000,42,9,23185599,845292
1000000,42,10,23189196,838228
1000000,42,11,23188488,836081
1000000,42,12,23187139,834851
1000000,42,13,23192609,833287
1000000,42,14,23182284,834373
1000000,43,0,23183377,833872
1000000,43,1,23170970,837493
1000000,43,2,23182206,832660
1000000,43,3,23187227,835844
1000000,43,4,23184035,859364
1000000,43,5,23186234,848720
1000000,43,6,23186598,841418
1000000,43,7,23186706,846316
1000000,43,8,23183123,882935
1000000,43,9,23185599,862929
1000000,43,10,23189196,845134
1000000,43,11,23188488,852267
1000000,43,12,23187139,853331
1000000,43,13,23192609,840767
1000000,43,14,23182284,832831
1000000,44,0,23183377,834137
1000000,44,1,23170970,880076
1000000,44,2,23182206,858896
1000000,44,3,23187227,848326
1000000,44,4,23184035,851855
1000000,44,5,23186234,851155
1000000,44,6,23186598,846882
1000000,44,7,23186706,840550
1000000,44,8,23183123,839634
1000000,44,9,23185599,851808
1000000,44,10,23189196,838435
1000000,44,11,23188488,850325
1000000,44,12,23187139,850397
1000000,44,13,23192609,843577
1000000,44,14,23182284,848674
1000000,45,0,23183377,847865
1000000,45,1,23170970,859928
1000000,45,2,23182206,840241
1000000,45,3,23187227,841768
1000000,45,4,23184035,845125
1000000,45,5,23186234,846980
1000000,45,6,23186598,853942
1000000,45,7,23186706,848438
1000000,45,8,23183123,842637
1000000,45,9,23185599,853468
1000000,45,10,23189196,845898
1000000,45,11,23188488,851508
1000000,45,12,23187139,848080
1000000,45,13,23192609,847985
1000000,45,14,23182284,850752
1000000,46,0,23183377,842493
1000000,46,1,23170970,887836
1000000,46,2,23182206,843024
1000000,46,3,23187227,839451
1000000,46,4,23184035,853072
1000000,46,5,23186234,849432
1000000,46,6,23186598,880010
1000000,46,7,23186706,859788
1000000,46,8,23183123,842496
1000000,46,9,23185599,840640
1000000,46,10,23189196,838254
1000000,46,11,23188488,841215
1000000,46,12,23187139,837304
1000000,46,13,23192609,845211
1000000,46,14,23182284,845687
1000000,47,0,23183377,854011
1000000,47,1,23170970,859312
1000000,47,2,23182206,865116
1000000,47,3,23187227,837534
1000000,47,4,23184035,843144
1000000,47,5,23186234,836529
1000000,47,6,23186598,836633
1000000,47,7,23186706,844642
1000000,47,8,23183123,849234
1000000,47,9,23185599,848720
1000000,47,10,23189196,846249
1000000,47,11,23188488,847256
1000000,47,12,23187139,848915
1000000,47,13,23192609,834766
1000000,47,14,23182284,861966
1000000,48,0,23183377,859684
1000000,48,1,23170970,847068
1000000,48,2,23182206,863814
1000000,48,3,23187227,861739
1000000,48,4,23184035,867712
1000000,48,5,23186234,872906
1000000,48,6,23186598,846169
1000000,48,7,23186706,843764
1000000,48,8,23183123,863759
1000000,48,9,23185599,855515
1000000,48,10,23189196,871101
1000000,48,11,23188488,853129
1000000,48,12,23187139,844488
1000000,48,13,23192609,839902
1000000,48,14,23182284,872071
1000000,49,0,23183377,855105
1000000,49,1,23170970,855296
1000000,49,2,23182206,852019
1000000,49,3,23187227,840976
1000000,49,4,23184035,846337
1000000,49,5,23186234,845134
1000000,49,6,23186598,848946
1000000,49,7,23186706,850664
1000000,49,8,23183123,851856
1000000,49,9,23185599,843058
1000000,49,10,23189196,852620
1000000,49,11,23188488,844055
1000000,49,12,23187139,840836
1000000,49,13,23192609,855778
1000000,49,14,23182284,838818
1000000,50,0,23183377,841891
1000000,50,1,23170970,841147
1000000,50,2,23182206,845899
1000000,50,3,23187227,851720
1000000,50,4,23184035,845139
1000000,50,5,23186234,844257
1000000,50,6,23186598,835790
1000000,50,7,23186706,848891
1000000,50,8,23183123,845563
1000000,50,9,23185599,842732
1000000,50,10,23189196,839224
1000000,50,11,23188488,838419
1000000,50,12,23187139,856720
1000000,50,13,23192609,855871
1000000,50,14,23182284,844643
1000000,51,0,23183377,844321
1000000,51,1,23170970,839177
1000000,51,2,23182206,842797
1000000,51,3,23187227,843645
1000000,51,4,23184035,851517
1000000,51,5,23186234,844230
1000000,51,6,23186598,844652
1000000,51,7,23186706,853261
1000000,51,8,23183123,864624
1000000,51,9,23185599,856747
1000000,51,10,23189196,853472
1000000,51,11,23188488,855090
1000000,51,12,23187139,847756
1000000,51,13,23192609,847227
1000000,51,14,23182284,847743
1000000,52,0,23183377,847509
1000000,52,1,23170970,849573
1000000,52,2,23182206,862201
1000000,52,3,23187227,860358
1000000,52,4,23184035,860609
1000000,52,5,23186234,861366
1000000,52,6,23186598,862020
1000000,52,7,23186706,867606
1000000,52,8,23183123,866641
1000000,52,9,23185599,868052
1000000,52,10,23189196,864719
1000000,52,11,23188488,867416
1000000,52,12,23187139,864200
1000000,52,13,23192609,868207
1000000,52,14,23182284,861730
1000000,53,0,23183377,863800
1000000,53,1,23170970,858613
1000000,53,2,23182206,866647
1000000,53,3,23187227,862940
1000000,53,4,23184035,859150
1000000,53,5,23186234,861576
1000000,53,6,23186598,865534
1000000,53,7,23186706,857959
1000000,53,8,23183123,868284
1000000,53,9,23185599,856484
1000000,53,10,23189196,856282
1000000,53,11,23188488,857914
1000000,53,12,23187139,864662
1000000,53,13,23192609,860463
1000000,53,14,23182284,857700
1000000,54,0,23183377,871696
1000000,54,1,23170970,845144
1000000,54,2,23182206,864435
1000000,54,3,23187227,872342
1000000,54,4,23184035,865064
1000000,54,5,23186234,853523
1000000,54,6,23186598,842299
1000000,54,7,23186706,837764
1000000,54,8,23183123,840277
1000000,54,9,23185599,839323
1000000,54,10,23189196,835250
1000000,54,11,23188488,839097
1000000,54,12,23187139,836673
1000000,54,13,23192609,858342
1000000,54,14,23182284,852473
1000000,55,0,23183377,838798
1000000,55,1,23170970,840139
1000000,55,2,23182206,838192
1000000,55,3,23187227,836503
1000000,55,4,23184035,850901
1000000,55,5,23186234,858824
1000000,55,6,23186598,856519
1000000,55,7,23186706,868009
1000000,55,8,23183123,850372
1000000,55,9,23185599,842350
1000000,55,10,23189196,833193
1000000,55,11,23188488,836769
1000000,55,12,23187139,855536
1000000,55,13,23192609,836069
1000000,55,14,23182284,839254
1000000,56,0,23183377,852464
1000000,56,1,23170970,856356
1000000,56,2,23182206,842573
1000000,56,3,23187227,846988
1000000,56,4,23184035,841506
1000000,56,5,23186234,849526
1000000,56,6,23186598,839348
1000000,56,7,23186706,838838
1000000,56,8,23183123,857801
1000000,56,9,23185599,849146
1000000,56,10,23189196,850163
1000000,56,11,23188488,858974
1000000,56,12,23187139,856196
1000000,56,13,23192609,848100
1000000,56,14,23182284,848507
1000000,57,0,23183377,850283
1000000,57,1,23170970,848160
1000000,57,2,23182206,856418
1000000,57,3,23187227,857079
1000000,57,4,23184035,842388
1000000,57,5,23186234,872081
1000000,57,6,23186598,857935
1000000,57,7,23186706,857785
1000000,57,8,23183123,858909
1000000,57,9,23185599,857690
1000000,57,10,23189196,858598
1000000,57,11,23188488,857177
1000000,57,12,23187139,862825
1000000,57,13,23192609,855971
1000000,57,14,23182284,858429
1000000,58,0,23183377,857662
1000000,58,1,23170970,859193
1000000,58,2,23182206,859310
1000000,58,3,23187227,854583
1000000,58,4,23184035,858572
1000000,58,5,23186234,856682
1000000,58,6,23186598,850786
1000000,58,7,23186706,861838
1000000,58,8,23183123,859539
1000000,58,9,23185599,856065
1000000,58,10,23189196,857915
1000000,58,11,23188488,856798
1000000,58,12,23187139,860830
1000000,58,13,23192609,857214
1000000,58,14,23182284,858141
1000000,59,0,23183377,856806
1000000,59,1,23170970,854881
1000000,59,2,23182206,864277
1000000,59,3,23187227,860204
1000000,59,4,23184035,857555
1000000,59,5,23186234,858081
1000000,59,6,23186598,860251
1000000,59,7,23186706,858479
1000000,59,8,23183123,855924
1000000,59,9,23185599,859021
1000000,59,10,23189196,862934
1000000,59,11,23188488,862772
1000000,59,12,23187139,858189
1000000,59,13,23192609,855346
1000000,59,14,23182284,854589
1000000,60,0,23183377,858457
1000000,60,1,23170970,850245
1000000,60,2,23182206,857798
1000000,60,3,23187227,858353
1000000,60,4,23184035,855120
1000000,60,5,23186234,857445
1000000,60,6,23186598,862700
1000000,60,7,23186706,859397
1000000,60,8,23183123,855826
1000000,60,9,23185599,857099
1000000,60,10,23189196,858434
1000000,60,11,23188488,861631
1000000,60,12,23187139,855114
1000000,60,13,23192609,857308
1000000,60,14,23182284,856498
1000000,61,0,29649466,830111
1000000,61,1,29655061,833717
1000000,61,2,29648184,828899
1000000,61,3,29655698,827217
1000000,61,4,29653182,828240
1000000,61,5,29666231,832283
1000000,61,6,29664025,832533
1000000,61,7,29656420,838934
1000000,61,8,29658032,829791
1000000,61,9,29659869,829724
1000000,61,10,29663238,830357
1000000,61,11,29666004,828764
1000000,61,12,29676360,832742
1000000,61,13,29654627,827373
1000000,61,14,29650840,829237
1000000,62,0,29892688,828285
1000000,62,1,29898785,826855
1000000,62,2,29891139,827408
1000000,62,3,29898153,827149
1000000,62,4,29895921,830218
1000000,62,5,29908173,828132
1000000,62,6,29907242,824233
1000000,62,7,29900987,829067
1000000,62,8,29903396,828131
1000000,62,9,29904575,830075
1000000,62,10,29904255,832993
1000000,62,11,29912456,825655
1000000,62,12,29921558,828732
1000000,62,13,29900640,828566
1000000,62,14,29893653,824448
1000000,63,0,29892688,843320
1000000,63,1,29898785,829687
1000000,63,2,29891139,826628
1000000,63,3,29898153,829088
1000000,63,4,29895921,827112
1000000,63,5,29908173,829761
1000000,63,6,29907242,813538
1000000,63,7,29900987,823056
1000000,63,8,29903396,828068
1000000,63,9,29904575,828426
1000000,63,10,29904255,828527
1000000,63,11,29912456,829101
1000000,63,12,29921558,827193
1000000,63,13,29900640,828497
1000000,63,14,29893653,826700
1000000,64,0,29892688,832956
1000000,64,1,29898785,830672
1000000,64,2,29891139,830290
1000000,64,3,29898153,826426
1000000,64,4,29895921,827735
1000000,64,5,29908173,829538
1000000,64,6,29907242,828223
1000000,64,7,29900987,827229
1000000,64,8,29903396,828947
1000000,64,9,29904575,827145
1000000,64,10,29904255,828003
1000000,64,11,29912456,829087
1000000,64,12,29921558,830370
1000000,64,13,29900640,824830
1000000,64,14,29893653,830729
1000000,65,0,29892688,833027
1000000,65,1,29898785,828839
1000000,65,2,29891139,851468
1000000,65,3,29898153,825874
1000000,65,4,29895921,830088
1000000,65,5,29908173,831058
1000000,65,6,29907242,829350
1000000,65,7,29900987,827751
1000000,65,8,29903396,827781
1000000,65,9,29904575,826174
1000000,65,10,29904255,834449
1000000,65,11,29912456,840231
1000000,65,12,29921558,839666
1000000,65,13,29900640,826994
1000000,65,14,29893653,831535
1000000,66,0,29892688,829596
1000000,66,1,29898785,825057
1000000,66,2,29891139,826523
1000000,66,3,29898153,829956
1000000,66,4,29895921,829974
1000000,66,5,29908173,835779
1000000,66,6,29907242,826214
1000000,66,7,29900987,829065
1000000,66,8,29903396,828637
1000000,66,9,29904575,828440
1000000,66,10,29904255,848187
1000000,66,11,29912456,827345
1000000,66,12,29921558,827377
1000000,66,13,29900640,827602
1000000,66,14,29893653,828460
1000000,67,0,29892688,831489
1000000,67,1,29898785,827552
1000000,67,2,29891139,826895
1000000,67,3,29898153,827344
1000000,67,4,29895921,827603
1000000,67,5,29908173,832381
1000000,67,6,29907242,828991
1000000,67,7,29900987,830006
1000000,67,8,29903396,828790
1000000,67,9,29904575,828438
1000000,67,10,29904255,831374
1000000,67,11,29912456,825885
1000000,67,12,29921558,828012
1000000,67,13,29900640,907173
1000000,67,14,29893653,827509
1000000,68,0,29892688,834451
1000000,68,1,29898785,826815
1000000,68,2,29891139,830485
1000000,68,3,29898153,828585
1000000,68,4,29895921,824719
1000000,68,5,29908173,831141
1000000,68,6,29907242,829151
1000000,68,7,29900987,829973
1000000,68,8,29903396,821850
1000000,68,9,29904575,822249
1000000,68,10,29904255,832630
1000000,68,11,29912456,831194
1000000,68,12,29921558,829580
1000000,68,13,29900640,827962
1000000,68,14,29893653,827538
1000000,69,0,29892688,832034
1000000,69,1,29898785,825963
1000000,69,2,29891139,831332
1000000,69,3,29898153,830653
1000000,69,4,29895921,827631
1000000,69,5,29908173,833172
1000000,69,6,29907242,830120
1000000,69,7,29900987,830846
1000000,69,8,29903396,830139
1000000,69,9,29904575,827703
1000000,69,10,29904255,830630
1000000,69,11,29912456,829934
1000000,69,12,29921558,829993
1000000,69,13,29900640,834201
1000000,69,14,29893653,840373
1000000,70,0,29892688,831715
1000000,70,1,29898785,826899
1000000,70,2,29891139,825797
1000000,70,3,29898153,826559
1000000,70,4,29895921,828209
1000000,70,5,29908173,847727
1000000,70,6,29907242,832283
1000000,70,7,29900987,828007
1000000,70,8,29903396,826722
1000000,70,9,29904575,824787
1000000,70,10,29904255,833405
1000000,70,11,29912456,826103
1000000,70,12,29921558,829209
1000000,70,13,29900640,827528
1000000,70,14,29893653,829581
1000000,71,0,29892688,833346
1000000,71,1,29898785,824231
1000000,71,2,29891139,831289
1000000,71,3,29898153,826962
1000000,71,4,29895921,826280
1000000,71,5,29908173,831099
1000000,71,6,29907242,828442
1000000,71,7,29900987,825984
1000000,71,8,29903396,827351
1000000,71,9,29904575,828148
1000000,71,10,29904255,830701
1000000,71,11,29912456,824822
1000000,71,12,29921558,828203
1000000,71,13,29900640,828711
1000000,71,14,29893653,829385
1000000,72,0,29892688,832490
1000000,72,1,29898785,828597
1000000,72,2,29891139,831289
1000000,72,3,29898153,831992
1000000,72,4,29895921,829571
1000000,72,5,29908173,830231
1000000,72,6,29907242,835958
1000000,72,7,29900987,838009
1000000,72,8,29903396,838406
1000000,72,9,29904575,832491
1000000,72,10,29904255,837723
1000000,72,11,29912456,833095
1000000,72,12,29921558,842413
1000000,72,13,29900640,841290
1000000,72,14,29893653,839330
1000000,73,0,29892688,833814
1000000,73,1,29898785,840070
1000000,73,2,29891139,836427
1000000,73,3,29898153,835672
1000000,73,4,29895921,838619
1000000,73,5,29908173,843577
1000000,73,6,29907242,836726
1000000,73,7,29900987,838645
1000000,73,8,29903396,846383
1000000,73,9,29904575,843603
1000000,73,10,29904255,840396
1000000,73,11,29912456,838455
1000000,73,12,29921558,845906
1000000,73,13,29900640,837535
1000000,73,14,29893653,855326
1000000,74,0,29892688,834785
1000000,74,1,29898785,830329
1000000,74,2,29891139,835075
1000000,74,3,29898153,836187
1000000,74,4,29895921,837144
1000000,74,5,29908173,831070
1000000,74,6,29907242,828624
1000000,74,7,29900987,832970
1000000,74,8,29903396,831457
1000000,74,9,29904575,825832
1000000,74,10,29904255,831578
1000000,74,11,29912456,825417
1000000,74,12,29921558,831667
1000000,74,13,29900640,821807
1000000,74,14,29893653,820779
1000000,75,0,29892688,816792
1000000,75,1,29898785,823144
1000000,75,2,29891139,815216
1000000,75,3,29898153,818997
1000000,75,4,29895921,817137
1000000,75,5,29908173,821671
1000000,75,6,29907242,824728
1000000,75,7,29900987,842033
1000000,75,8,29903396,809975
1000000,75,9,29904575,804691
1000000,75,10,29904255,811403
1000000,75,11,29912456,805137
1000000,75,12,29921558,822116
1000000,75,13,29900640,816021
1000000,75,14,29893653,804257
1000000,76,0,29892688,814279
1000000,76,1,29898785,820288
1000000,76,2,29891139,809918
1000000,76,3,29898153,805846
1000000,76,4,29895921,802803
1000000,76,5,29908173,802428
1000000,76,6,29907242,817519
1000000,76,7,29900987,805375
1000000,76,8,29903396,805738
1000000,76,9,29904575,804657
1000000,76,10,29904255,804877
1000000,76,11,29912456,810473
1000000,76,12,29921558,804661
1000000,76,13,29900640,811202
1000000,76,14,29893653,835843
1000000,77,0,29892688,815876
1000000,77,1,29898785,835692
1000000,77,2,29891139,838900
1000000,77,3,29898153,838944
1000000,77,4,29895921,816730
1000000,77,5,29908173,832058
1000000,77,6,29907242,826328
1000000,77,7,29900987,827619
1000000,77,8,29903396,819319
1000000,77,9,29904575,826994
1000000,77,10,29904255,843646
1000000,77,11,29912456,827624
1000000,77,12,29921558,822804
1000000,77,13,29900640,822161
1000000,77,14,29893653,825009
1000000,78,0,29892688,824895
1000000,78,1,29898785,829263
1000000,78,2,29891139,820383
1000000,78,3,29898153,829992
1000000,78,4,29895921,827479
1000000,78,5,29908173,830881
1000000,78,6,29907242,814239
1000000,78,7,29900987,827765
1000000,78,8,29903396,826940
1000000,78,9,29904575,826200
1000000,78,10,29904255,812354
1000000,78,11,29912456,826675
1000000,78,12,29921558,828839
1000000,78,13,29900640,826616
1000000,78,14,29893653,816353
1000000,79,0,29892688,823793
1000000,79,1,29898785,830629
1000000,79,2,29891139,831150
1000000,79,3,29898153,819082
1000000,79,4,29895921,822656
1000000,79,5,29908173,832561
1000000,79,6,29907242,835303
1000000,79,7,29900987,832852
1000000,79,8,29903396,821737
1000000,79,9,29904575,826625
1000000,79,10,29904255,827449
1000000,79,11,29912456,828027
