n,s,t,n_compares,time_taken_s
100000,42,27,1536243,0.05348649527877569
100000,42,15,1536263,0.07699897326529026
100000,42,25,1536505,0.05865089735016227
100000,42,28,1536356,0.05973075283691287
100000,42,23,1536509,0.0699035027064383
100000,41,18,1536395,0.12003931635990739
100000,41,27,1536585,0.10657043801620603
100000,42,14,1536377,0.09346420504152775
100000,43,9,1536221,0.05270782299339771
100000,40,25,1536260,0.17384311696514487
100000,42,26,1536757,0.08415663195773959
100000,43,4,1536564,0.07360380422323942
100000,43,14,1536412,0.05989155499264598
100000,43,15,1536484,0.05812724074348807
100000,41,7,1536181,0.1691061439923942
100000,39,16,1536044,0.24872838705778122
100000,43,19,1536511,0.0521529670804739
100000,42,6,1536665,0.1156413508579135
100000,41,26,1536028,0.13751222379505634
100000,25,25,1536214,1.0770364836789668
100000,43,2,1536507,0.0915629849769175
100000,43,23,1536182,0.0500613278709352
100000,37,4,1536265,0.38966401387006044
100000,23,24,1536296,1.1965018259361386
100000,43,24,1536382,0.054786588065326214
100000,44,2,1536535,0.044721595011651516
100000,43,17,1536353,0.06330435676500201
100000,43,12,1535951,0.07419948978349566
100000,43,22,1536485,0.05484606325626373
100000,42,0,1536141,0.1411299742758274
100000,42,24,1536666,0.10431116400286555
100000,40,17,1536575,0.20938645116984844
100000,43,29,1536526,0.06063837371766567
100000,44,5,1536394,0.048357471358031034
100000,44,4,1536184,0.05445596622303128
100000,43,5,1536297,0.09410087019205093
100000,42,7,1536300,0.13100090669468045
100000,43,6,1536415,0.09567817067727447
100000,43,27,1536226,0.06889628805220127
100000,43,0,1536374,0.11330499825999141
100000,38,29,1536349,0.29467128310352564
100000,43,11,1536490,0.09301417088136077
100000,42,19,1536414,0.13363635214045644
100000,44,10,1536721,0.04797945823520422
100000,44,6,1536439,0.06002945173531771
100000,43,25,1536503,0.07883232086896896
100000,9,19,1536358,1.7573360498063266
100000,44,7,1536150,0.06644600396975875
100000,44,8,1536141,0.06816960917785764
100000,44,14,1536757,0.04506300808861852
100000,41,17,1536191,0.19718575477600098
100000,44,15,1536669,0.05257344339042902
100000,43,28,1536197,0.09439040208235383
100000,44,18,1536477,0.049731198232620955
100000,44,0,1536501,0.09085210645571351
100000,44,25,1536499,0.04350464418530464
100000,45,0,1536668,0.045695105101913214
100000,44,12,1536307,0.06479141302406788
100000,38,11,1536446,0.3575973161496222
100000,44,27,1536205,0.051248691976070404
100000,44,23,1536128,0.05809663189575076
100000,45,6,1536418,0.04293740401044488
100000,44,29,1536381,0.05517105292528868
100000,44,9,1536113,0.08444049302488565
100000,42,4,1535953,0.18322022398933768
100000,40,29,1536254,0.23953425604850054
100000,43,3,1536609,0.15589187014847994
100000,44,26,1536546,0.06282900413498282
100000,43,8,1536455,0.14484278904274106
100000,45,15,1536273,0.04566919384524226
100000,44,3,1536311,0.11239860812202096
100000,44,11,1536383,0.09387632412835956
100000,45,5,1536433,0.05851999204605818
100000,42,2,1536231,0.20595278777182102
100000,45,4,1536321,0.06581591116264462
100000,45,16,1536326,0.052157094702124596
100000,45,10,1536348,0.062108265701681376
100000,7,23,1536571,1.8699629111215472
100000,40,28,1536456,0.2627351889386773
100000,44,22,1536363,0.08800615323707461
100000,45,7,1536449,0.07217014208436012
100000,44,13,1536250,0.10334186302497983
100000,45,25,1536417,0.05059723695740104
100000,46,1,1536487,0.04279698105528951
100000,45,13,1536485,0.07712109014391899
100000,3,14,1536614,2.0067631620913744
100000,38,14,1536395,0.3996531590819359
100000,41,12,1536536,0.26137466821819544
100000,44,16,1536224,0.10799159714952111
100000,46,4,1536042,0.047302644699811935
100000,42,10,1536093,0.21707501215860248
100000,45,27,1536341,0.06011508824303746
100000,45,17,1536320,0.08076664386317134
100000,42,13,1536249,0.2305624452419579
100000,46,2,1536513,0.05859754281118512
100000,45,23,1536261,0.07141362363472581
100000,45,9,1536629,0.09899503691121936
100000,45,22,1536160,0.08109002094715834
100000,45,24,1536353,0.07735375128686428
100000,45,8,1536146,0.10134692117571831
100000,45,21,1536336,0.08763601491227746
100000,30,1,1536516,0.9555371250025928
100000,46,14,1536234,0.05202203290537
100000,39,13,1536464,0.3891138359904289
100000,39,0,1536433,0.41186789190396667
100000,45,14,1536144,0.1047072927467525
100000,45,29,1535960,0.07637690473347902
100000,13,12,1536455,1.7583854873664677
100000,45,28,1536257,0.08175217593088746
100000,44,20,1536564,0.13546206522732973
100000,41,29,1536554,0.26533473283052444
100000,46,5,1536760,0.078292032238096
100000,45,2,1536457,0.1376120070926845
100000,46,9,1536470,0.07682795124128461
100000,45,26,1536464,0.09775323793292046
100000,46,16,1536053,0.06437930325046182
100000,46,3,1536276,0.08714330801740289
100000,46,21,1536156,0.06177962897345424
100000,46,25,1536287,0.0526403933763504
100000,17,10,1536251,1.6437489739619195
100000,45,20,1536675,0.11823557503521442
100000,39,4,1536197,0.4346657730638981
100000,45,12,1536612,0.1356540876440704
100000,45,19,1536387,0.12226716009899974
100000,47,2,1536257,0.051894746255129576
100000,46,26,1536051,0.06514733331277966
100000,42,5,1536373,0.2909029801376164
100000,46,11,1536724,0.09441045066341758
100000,46,10,1536344,0.09692855691537261
100000,47,14,1536093,0.04418961377814412
100000,46,23,1536110,0.08183788321912289
100000,47,1,1536536,0.06424471223726869
100000,45,11,1536375,0.15510516427457333
100000,46,24,1536330,0.07580404402688146
100000,43,20,1536417,0.2195910937152803
100000,14,15,1536426,1.7723807147704065
100000,41,10,1536267,0.34128926880657673
100000,47,10,1536319,0.05767048429697752
100000,45,3,1536418,0.1718559297733009
100000,47,6,1536144,0.06735270330682397
100000,39,27,1536152,0.42733545787632465
100000,46,18,1535991,0.10885266680270433
100000,47,12,1536107,0.0652173301205039
100000,47,20,1536271,0.062443416099995375
100000,41,6,1536212,0.3680091011337936
100000,46,22,1536301,0.10493712779134512
100000,46,12,1536330,0.1252662488259375
100000,47,18,1536420,0.07011016411706805
100000,47,29,1536173,0.05053871404379606
100000,48,0,1536059,0.04766319366171956
100000,47,7,1536424,0.08188771968707442
100000,48,6,1536472,0.04166366113349795
100000,12,29,1536386,1.6285064751282334
100000,47,28,1536255,0.061522047966718674
100000,47,19,1536709,0.08079185290262103
100000,47,25,1536408,0.0713941459544003
100000,31,18,1536183,0.9215703997761011
100000,47,27,1536039,0.07514337170869112
100000,47,0,1536341,0.11370415100827813
100000,39,10,1536445,0.4896915853023529
100000,46,13,1536331,0.1488856039941311
100000,47,11,1536457,0.09729642095044255
100000,48,13,1536355,0.05198760610073805
100000,43,26,1536134,0.2593244803138077
100000,47,9,1536250,0.10449569206684828
100000,48,2,1536257,0.07011885102838278
100000,41,21,1536161,0.3717261138372123
100000,48,11,1536285,0.0554716270416975
100000,46,7,1536261,0.1632044017314911
100000,47,26,1536281,0.08435746189206839
100000,48,9,1536296,0.06315359473228455
100000,42,8,1535960,0.3553422400727868
100000,49,1,1536408,0.04007347580045462
100000,48,15,1536648,0.06980142509564757
100000,48,12,1536226,0.07100328803062439
100000,47,23,1536224,0.10550801688805223
100000,48,5,1536347,0.09050109516829252
100000,48,25,1536122,0.05401236517354846
100000,44,17,1536093,0.2518579107709229
100000,1,15,1536413,2.2156680091284215
100000,48,24,1536058,0.06163401622325182
100000,44,19,1536312,0.2533620693720877
100000,47,21,1536157,0.12298914976418018
100000,49,5,1536386,0.04935956606641412
100000,48,28,1536285,0.062085862737149
100000,49,3,1536432,0.05795594770461321
100000,48,7,1536718,0.09571210714057088
100000,47,17,1536315,0.13207874912768602
100000,48,27,1536091,0.06835985789075494
100000,39,17,1536375,0.5074795847758651
100000,48,19,1536556,0.08639791188761592
100000,49,2,1536167,0.06833326583728194
100000,49,14,1536396,0.04694254603236914
100000,49,7,1536390,0.06011379463598132
100000,5,8,1536456,2.126408454030752
100000,48,29,1535930,0.07997733214870095
100000,48,21,1536358,0.0929132760502398
100000,49,19,1536245,0.05139005696401
100000,49,17,1536350,0.060070471838116646
100000,8,28,1536276,2.050686459057033
100000,46,6,1536462,0.22113753482699394
100000,7,27,1536652,2.0857361564412713
100000,49,24,1536496,0.05093589471653104
100000,46,29,1535987,0.1816416596993804
100000,49,9,1536195,0.07515390310436487
100000,49,10,1536244,0.07813401520252228
100000,17,7,1536450,1.8035705722868443
100000,35,20,1536316,0.7670557019300759
100000,45,1,1536005,0.3050573877990246
100000,49,20,1536179,0.07511119917035103
100000,49,25,1536337,0.06283953506499529
100000,50,7,1536767,0.05080633284524083
100000,50,10,1536401,0.05052522802725434
100000,49,22,1536007,0.08835974894464016
100000,49,6,1536309,0.10861083818599582
100000,49,28,1536583,0.07219039183109999
100000,47,8,1536526,0.1973981070332229
100000,47,24,1536555,0.1838149568066001
100000,49,29,1536256,0.07377641927450895
100000,49,21,1536266,0.09502379084005952
100000,50,19,1536625,0.04468772001564503
100000,48,23,1536259,0.13805794203653932
100000,50,5,1536244,0.06920758308842778
100000,49,16,1536532,0.10556498821824789
100000,48,14,1536566,0.16230819188058376
100000,50,13,1536649,0.0611376129090786
100000,50,4,1536248,0.0801095487549901
100000,48,17,1536026,0.15904020005837083
100000,50,2,1536401,0.08795483270660043
100000,50,24,1536034,0.048618467990309
100000,49,4,1536321,0.13759382162243128
100000,50,11,1536611,0.07612417498603463
100000,48,4,1536364,0.18560911901295185
100000,43,13,1536026,0.41296817688271403
100000,50,26,1536756,0.050212050788104534
100000,46,20,1536270,0.26329501532018185
100000,50,16,1536512,0.07070741383358836
100000,48,8,1536522,0.18454911187291145
100000,50,17,1536248,0.07251698477193713
100000,51,2,1536347,0.04687824100255966
100000,11,25,1536181,2.0322363451123238
100000,51,3,1536292,0.04271413013339043
100000,50,27,1536393,0.059497810900211334
100000,50,20,1536513,0.07637957017868757
100000,50,15,1536512,0.08760921284556389
100000,50,8,1536228,0.10577066568657756
100000,5,27,1536445,2.211657837033272
100000,49,27,1536335,0.12882729014381766
100000,49,26,1536475,0.13282775273546576
100000,51,7,1536297,0.055723285768181086
100000,50,6,1536369,0.12266999064013362
100000,51,21,1536302,0.0400564419105649
100000,51,12,1536555,0.05710182059556246
100000,50,12,1536627,0.11745670391246676
100000,48,1,1536566,0.22878042608499527
100000,51,17,1536247,0.05441434634849429
100000,49,11,1536678,0.17145561333745718
100000,51,14,1536453,0.06337285973131657
100000,50,9,1536445,0.13405678793787956
100000,34,4,1536219,0.9472406660206616
100000,51,23,1536432,0.05404479801654816
100000,51,4,1536497,0.08225069381296635
100000,51,19,1536053,0.06311428779736161
100000,51,5,1536582,0.08517953706905246
100000,51,0,1536640,0.09825856797397137
100000,50,21,1536326,0.11605995427817106
100000,51,15,1536364,0.07368180574849248
100000,35,19,1536462,0.8812413886189461
100000,51,10,1536671,0.08865657588467002
100000,51,1,1536523,0.108144111931324
100000,52,3,1536386,0.05665838997811079
100000,49,23,1536209,0.1769940508529544
100000,47,22,1536299,0.28338003112003207
100000,52,0,1536469,0.06449818424880505
100000,47,3,1536338,0.30995444068685174
100000,49,15,1535865,0.19669884024187922
100000,51,13,1536573,0.09803975420072675
100000,50,25,1536395,0.1242002910003066
100000,48,10,1536342,0.2531553180888295
100000,49,0,1536645,0.22479387000203133
100000,49,13,1536522,0.19975520065054297
100000,52,1,1536348,0.07840442983433604
100000,52,17,1536213,0.04469808982685208
100000,51,20,1536343,0.09389624278992414
100000,52,14,1536305,0.05322648026049137
100000,52,13,1536477,0.05411045579239726
100000,5,23,1536329,2.276497001759708
100000,52,5,1536272,0.07462257100269198
100000,52,19,1536186,0.046336018946021795
100000,51,6,1536267,0.12256711116060615
100000,46,15,1536334,0.36183517007157207
100000,50,3,1536226,0.18702821340411901
100000,51,26,1536411,0.09936251072213054
100000,52,4,1536596,0.08769408706575632
100000,52,9,1536464,0.07684228802099824
100000,52,7,1536395,0.09204396791756153
100000,52,11,1536264,0.08105524396523833
100000,13,0,1536656,2.1064918441697955
100000,46,8,1536773,0.38224851293489337
100000,52,6,1536429,0.09777434915304184
100000,52,2,1536121,0.1100723841227591
100000,52,28,1535952,0.05829417519271374
100000,53,5,1536499,0.0470608351752162
100000,51,27,1536261,0.11302556516602635
100000,51,9,1536227,0.14550920156762004
100000,53,2,1536002,0.0542571609839797
100000,52,23,1536669,0.06856907391920686
100000,51,28,1536705,0.12081699492409825
100000,52,25,1536521,0.06952440785244107
100000,53,0,1536121,0.058411041274666786
100000,47,5,1536164,0.354362138081342
100000,52,22,1536675,0.07904275879263878
100000,52,24,1536488,0.085143206641078
100000,52,15,1536228,0.09799260227009654
100000,53,16,1536405,0.048862101044505835
100000,53,13,1536437,0.05816465290263295
100000,53,19,1536474,0.050293728709220886
100000,50,28,1536386,0.19522954896092415
100000,53,17,1536089,0.05705514131113887
100000,46,28,1536391,0.36509453505277634
100000,52,20,1536366,0.10345081379637122
100000,52,18,1536544,0.11298466566950083
100000,52,26,1536429,0.10283746384084225
100000,53,15,1536249,0.06859825132414699
100000,47,15,1536640,0.37420597625896335
100000,53,20,1536119,0.06632841611281037
100000,53,14,1536458,0.07405782490968704
100000,51,16,1536178,0.17844278272241354
100000,51,22,1536290,0.1684238901361823
100000,52,10,1536100,0.1403980739414692
100000,51,29,1536400,0.15552255418151617
100000,54,7,1536245,0.047239802312105894
100000,53,1,1536339,0.10284358635544777
100000,54,10,1536350,0.048483064863830805
100000,54,1,1536456,0.05841322476044297
100000,53,8,1536574,0.09815746312960982
100000,54,5,1536300,0.05890161311253905
100000,53,24,1536470,0.08010968007147312
100000,54,4,1536356,0.0611554472707212
100000,54,8,1536219,0.061192489229142666
100000,53,25,1536266,0.08111260598525405
100000,53,28,1536404,0.07282904023304582
100000,54,17,1536617,0.043091843370348215
100000,54,13,1536235,0.0563601921312511
100000,50,22,1536298,0.24404332507401705
100000,54,20,1536203,0.04306223476305604
100000,54,11,1536502,0.06611737608909607
100000,53,3,1536356,0.11476131295785308
100000,44,24,1536392,0.5484807612374425
100000,43,10,1536388,0.6169873531907797
100000,46,17,1536020,0.4713972336612642
100000,54,16,1536389,0.06606016494333744
100000,54,14,1536544,0.07039319397881627
100000,53,21,1536274,0.11646610125899315
100000,54,27,1536054,0.050261085852980614
100000,52,8,1536505,0.19654380902647972
100000,54,3,1536340,0.09966687206178904
100000,55,5,1536503,0.04387314897030592
100000,54,2,1536296,0.10092876013368368
100000,47,13,1536524,0.4405961320735514
100000,51,25,1536531,0.21620651613920927
100000,54,28,1536529,0.05714859114959836
100000,4,7,1536136,2.461633163969964
100000,54,9,1536379,0.0998889827169478
100000,50,1,1536325,0.32825576700270176
100000,54,18,1536181,0.08418049896135926
100000,55,6,1536003,0.05191765120252967
100000,54,15,1536102,0.09004458785057068
100000,53,12,1536501,0.13742938172072172
100000,55,3,1536484,0.061361015774309635
100000,55,8,1536310,0.05076188733801246
100000,54,25,1536583,0.07243327284231782
100000,53,26,1535807,0.12470637215301394
100000,50,23,1536509,0.29154306231066585
100000,55,15,1536183,0.047161872033029795
100000,55,10,1536579,0.055627268739044666
100000,54,6,1536304,0.12039342289790511
100000,55,13,1536285,0.05755275581032038
100000,51,18,1536457,0.26057508680969477
100000,43,18,1536252,0.6519501409493387
100000,55,12,1536924,0.06455456279218197
100000,47,16,1536517,0.47172313602641225
100000,55,9,1536391,0.06934116221964359
100000,55,14,1536365,0.06447186321020126
100000,55,18,1536599,0.06169426301494241
100000,48,20,1536205,0.42493537114933133
